codigo,estacion,departamento,provincia,modelo,variable,periodo_inicio,periodo_fin,ciclos,horizonte,resolucion,bias,rmse,spearman,n,pod_0p1,far_0p1,csi_0p1,eventos_0p1,pod_1,far_1,csi_1,eventos_1,pod_5,far_5,csi_5,eventos_5,pod_25,far_25,csi_25,eventos_25
472147C4,CHARCANI,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.009,0.203,0.513,227,0.667,0.0,0.667,3,0.0,S/D,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472147C4,CHARCANI,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.001,0.32,0.159,115,0.5,0.667,0.25,2,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.001,0.008,S/D,232,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.007,0.05,S/D,175,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.004,0.039,S/D,200,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.008,0.075,S/D,228,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116077,CHIGUATA,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.078,0.335,S/D,116,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.003,0.024,0.265,224,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.003,0.047,0.488,168,0.333,0.5,0.25,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.003,0.02,S/D,192,0.0,S/D,0.0,5,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.002,0.031,-0.02,220,0.0,1.0,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116079,HUASACACHE,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.005,0.097,-0.147,112,0.0,1.0,0.0,3,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.001,0.02,-0.017,238,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.006,0.052,-0.014,179,0.0,1.0,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.001,0.014,-0.005,205,0.0,S/D,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.0,0.027,-0.009,234,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116065,LA PAMPILLA,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.024,0.16,-0.084,119,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116086,LAS SALINAS,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.086,0.417,0.209,216,1.0,0.889,0.111,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116086,LAS SALINAS,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.049,0.25,0.155,162,0.5,0.917,0.077,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116086,LAS SALINAS,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.016,0.087,0.199,184,1.0,0.857,0.143,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116086,LAS SALINAS,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.042,0.284,-0.024,212,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116086,LAS SALINAS,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.24,0.764,0.021,108,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.073,0.362,0.174,238,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.067,0.3,0.117,179,0.5,0.938,0.059,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.02,0.126,-0.017,205,0.0,1.0,0.0,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.041,0.443,-0.025,234,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E360B8,PATAHUASI,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.178,0.521,0.147,119,1.0,0.941,0.059,1,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.005,0.057,0.398,218,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.007,0.066,S/D,167,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.006,0.062,S/D,187,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.005,0.058,-0.009,215,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4722E032,PUENTE DEL DIABLO,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.005,0.057,-0.087,109,0.0,S/D,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.004,S/D,228,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.007,0.05,S/D,173,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,196,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.002,0.027,S/D,224,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116082,SAN FRANCISCO,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.018,0.132,S/D,114,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.057,0.37,-0.056,238,0.0,1.0,0.0,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.042,0.239,-0.035,179,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.004,0.068,-0.017,205,0.0,1.0,0.0,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.012,0.183,-0.03,234,0.0,1.0,0.0,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3B6D0,SAN JOSE DE UZUNA,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.003,0.107,0.105,119,0.0,1.0,0.0,2,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.007,0.052,S/D,202,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.003,0.022,S/D,151,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,174,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.001,0.012,S/D,198,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E27134,SOCOSANI,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.0,0.0,S/D,101,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.0,0.0,S/D,4,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472EE1AE,TINGO GRANDE,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.0,0.0,S/D,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.064,0.369,S/D,234,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.047,0.236,S/D,176,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.007,0.06,S/D,201,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.02,0.218,S/D,231,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116078,TUCTUMPAYA,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.026,0.16,S/D,117,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116081,YURA,AREQUIPA,AREQUIPA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.213,1.978,-0.179,162,0.0,1.0,0.0,2,0.0,S/D,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
116081,YURA,AREQUIPA,AREQUIPA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.147,1.618,-0.008,121,0.0,S/D,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
116081,YURA,AREQUIPA,AREQUIPA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.251,2.112,S/D,142,0.0,S/D,0.0,2,0.0,S/D,0.0,2,0.0,S/D,0.0,2,S/D,S/D,S/D,0
116081,YURA,AREQUIPA,AREQUIPA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.112,1.412,S/D,159,0.0,S/D,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
116081,YURA,AREQUIPA,AREQUIPA,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.22,1.978,0.078,81,0.0,S/D,0.0,1,0.0,S/D,0.0,1,0.0,S/D,0.0,1,S/D,S/D,S/D,0
116084,CAMANA,AREQUIPA,CAMANA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.099,0.163,S/D,6,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116084,CAMANA,AREQUIPA,CAMANA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.047,0.094,S/D,4,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116084,CAMANA,AREQUIPA,CAMANA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.026,0.056,S/D,5,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116084,CAMANA,AREQUIPA,CAMANA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.002,0.006,S/D,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
116084,CAMANA,AREQUIPA,CAMANA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.0,0.0,S/D,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472D23BE,OCOÑA,AREQUIPA,CAMANA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.323,0.849,0.271,234,0.706,0.802,0.183,34,0.333,0.939,0.054,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472D23BE,OCOÑA,AREQUIPA,CAMANA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.096,0.457,0.274,176,0.357,0.474,0.27,28,0.0,S/D,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472D23BE,OCOÑA,AREQUIPA,CAMANA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.096,0.436,0.175,201,0.172,0.583,0.139,29,0.0,S/D,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472D23BE,OCOÑA,AREQUIPA,CAMANA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.111,0.423,0.101,231,0.0,S/D,0.0,34,0.0,S/D,0.0,6,S/D,S/D,S/D,0,S/D,S/D,S/D,0
472D23BE,OCOÑA,AREQUIPA,CAMANA,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.047,0.473,0.184,117,0.176,0.667,0.13,17,0.0,1.0,0.0,3,S/D,S/D,S/D,0,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
214400,HUATIAPA,AREQUIPA,CASTILLA,mpas15,pp,20260825,20260923,00Z,D1,6h,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.157,0.551,0.415,232,0.929,0.705,0.289,14,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.229,0.811,0.443,174,0.818,0.727,0.257,11,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.055,0.289,0.363,199,0.5,0.7,0.231,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.126,0.634,0.355,229,0.5,0.708,0.226,14,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0
4723D752,CHIVAY,AREQUIPA,CAYLLOMA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.339,0.89,0.254,116,0.571,0.826,0.154,7,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.005,0.837,0.515,226,0.714,0.6,0.345,28,0.375,0.455,0.286,16,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.517,1.425,0.487,170,0.9,0.71,0.281,20,0.75,0.727,0.25,12,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.071,0.845,0.519,193,0.741,0.545,0.392,27,0.125,0.833,0.077,16,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.297,1.346,0.468,223,0.72,0.617,0.333,25,0.5,0.72,0.219,14,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E8A60E,COTACOTA,AREQUIPA,CAYLLOMA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.13,0.848,0.52,113,0.857,0.52,0.444,14,0.75,0.6,0.353,8,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.036,0.22,S/D,238,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.011,0.041,S/D,179,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.002,0.032,S/D,205,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.004,0.054,S/D,234,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3A5A6,HUANCA,AREQUIPA,CAYLLOMA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.017,0.13,S/D,119,S/D,1.0,0.0,0,S/D,1.0,0.0,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3834A,IMATA,AREQUIPA,CAYLLOMA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.069,0.556,0.382,236,0.812,0.629,0.342,16,0.4,0.667,0.222,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E3834A,IMATA,AREQUIPA,CAYLLOMA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.105,0.553,0.323,178,0.7,0.794,0.189,10,0.714,0.583,0.357,7,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3834A,IMATA,AREQUIPA,CAYLLOMA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.059,0.479,0.4,203,0.533,0.467,0.364,15,0.222,0.333,0.2,9,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E3834A,IMATA,AREQUIPA,CAYLLOMA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.037,0.532,0.396,232,0.5,0.619,0.276,16,0.5,0.286,0.417,10,S/D,1.0,0.0,0,S/D,S/D,S/D,0
47E3834A,IMATA,AREQUIPA,CAYLLOMA,mpas15,pp,20260825,20260923,00Z,D1,6h,0.137,0.623,0.221,118,0.5,0.789,0.174,8,0.6,0.812,0.167,5,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.0,0.01,-0.019,230,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.001,0.011,S/D,173,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.001,0.01,S/D,198,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,-0.001,0.009,S/D,226,0.0,S/D,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
4729E39A,PAMPA DE MAJES,AREQUIPA,CAYLLOMA,mpas15,pp,20260825,20260923,00Z,D1,6h,-0.001,0.009,0.122,115,0.0,S/D,0.0,1,S/D,S/D,S/D,0,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,ecmwf,pp,20260825,20260923,"00Z,12Z",D1,6h,0.077,0.36,0.458,224,1.0,0.652,0.348,8,1.0,0.667,0.333,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,gfs,pp,20260825,20260923,"00Z,12Z",D1,6h,0.055,0.296,0.547,169,0.833,0.643,0.333,6,0.5,0.8,0.167,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,eta5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.003,0.138,0.368,192,0.571,0.5,0.364,7,0.0,1.0,0.0,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
47E373CE,PILLONES,AREQUIPA,CAYLLOMA,wrf5,pp,20260825,20260923,"00Z,12Z",D1,6h,0.022,0.179,0.479,220,0.75,0.571,0.375,8,1.0,0.333,0.667,2,S/D,S/D,S/D,0,S/D,S/D,S/D,0
